"G","GG","GGG","GGGS","Stichwort_G","Löschen","A","AA","AAA","AAAS","Stichwort_A","Ausgabe","Nummer","Seite","ID","Coder"
1,2,1,,,false,3,9,0,,Außerordentliche Hitze (Moorbrände),1762-08-11 00:00:00.000,64,3,4001359,mf
1,2,1,,,false,3,9,0,P,Brand auf Engl. Flaggschiff,1758-06-14 00:00:00.000,47,9,3007461,hjh
1,2,1,,,false,3,9,0,P,Brand auf Kriegsschiff,1758-06-28 00:00:00.000,51,3,3007877,hjh
1,2,1,,,false,3,9,0,P,Brand im Munitionslager von Portsmauth,1760-07-23 00:00:00.000,59,1,4002888,an
1,2,1,,,false,3,9,0,M,Brand in engl. Magazin für Schiffsrüstungen,1760-07-19 00:00:00.000,58,9,4002858,an
1,2,1,,,false,3,9,0,,Dürre und Platzregen,1758-06-24 00:00:00.000,50,3,3007791,hjh
1,2,1,,,false,3,9,0,P,Engl. Fregatte gesunken,1761-01-07 00:00:00.000,2,2,3008095,hjh
1,2,1,,,false,3,9,0,P,Engl. Kriegschiff gesunken,1758-06-24 00:00:00.000,50,3,3007786,hjh
1,2,1,,,false,3,9,0,P,engl. Kriegsschiff gesunken,1758-02-15 00:00:00.000,13,1,3003653,hjh
1,2,1,,,false,3,9,0,P,Engl. Schiff explodiert,1760-05-28 00:00:00.000,43,5,2007730,EK
1,2,1,,,false,3,9,0,P,Engl. Schiffe auf Weg nach Brasilien gestrandet,1760-04-02 00:00:00.000,27,2,4002546,an
1,2,1,,,false,3,9,0,P,Engl. Schiffe gestrandet,1760-12-31 00:00:00.000,105,3,2008188,HJH
1,2,1,,,false,3,9,0,,Engl. Schiffsbesatzung wg. Pestverdacht in Quarantäne,1760-01-19 00:00:00.000,6,2,4002080,an
1,2,1,,,false,3,9,0,,Erdbeben,1757-09-14 00:00:00.000,74,5,1004244,mf
1,2,1,,,false,3,9,0,,Erdbeben,1759-01-13 00:00:00.000,4,4,3002792,BH
1,2,1,,,false,3,9,0,,Erdbeben,1757-02-19 00:00:00.000,15,3,1001756,mf
1,2,1,,,false,3,9,0,,Erdbeben,1756-01-24 00:00:00.000,7,9,1000358,MF
1,2,1,,,false,3,9,0,,Erdbeben,1756-03-17 00:00:00.000,22,2,1000939,MF
1,2,1,,,false,3,9,0,,Feuersbrunst,1758-05-13 00:00:00.000,38,9,3006264,hjh
1,2,1,,,false,3,9,0,,Feuersbrunst,1759-12-15 00:00:00.000,100,9,3011194,tc
1,2,1,,,false,3,9,0,,Feuersbrunst,1760-12-24 00:00:00.000,103,9,2008052,HJH
1,2,1,,,false,3,9,0,,Feuersbrunst in London,1756-03-20 00:00:00.000,23,1,1000967,MF
1,2,1,,,false,3,9,0,,Flußesverschwinden,1756-02-14 00:00:00.000,13,2,1000593,MF
1,2,1,,,false,3,9,0,,Großbrand im Haus d. Händler Barrow und Reynolds,1760-05-21 00:00:00.000,41,3,2507983,EK
1,2,1,,,false,3,9,0,,Großbrand zu Deptford gelöscht,1758-09-23 00:00:00.000,76,4,2002592,Ek
1,2,1,,,false,3,9,0,,Halleyscher Komet beobachtet,1758-04-05 00:00:00.000,27,5,3005219,hjh
1,2,1,,,false,3,9,0,,Heißes Wetter und Schnee,1758-06-07 00:00:00.000,45,4,3007219,hjh
1,2,1,,,false,3,9,0,,Hitzewelle (Moorbrände),1762-08-04 00:00:00.000,62,3,4001324,mf
1,2,1,,,false,3,9,0,,Hohe Sterblichkeit wegen Hitzewelle,1762-06-23 00:00:00.000,50,1,4001035,mf
1,2,1,,,false,3,9,0,P,Kriegsschiffe gesunken,1761-02-28 00:00:00.000,17,1,3008918,hjh
1,2,1,,,false,3,9,0,P,Kriegsschiffe gesunken,1758-06-10 00:00:00.000,46,5,3007333,hjh
1,2,1,,,false,3,9,0,P,Kriegsschiffe gesunken,1758-01-28 00:00:00.000,8,4,3002532,hjh
1,2,1,,,false,3,9,0,,Lufterscheinung,1756-03-10 00:00:00.000,20,1,1000862,MF
1,2,1,,,false,3,9,0,,Militärmagazin geht durch Blitz in Flammen auf,1760-07-23 00:00:00.000,59,2,4002892,an
1,2,1,,,false,3,9,0,,Palast d. Herzogs von Norfolk abgebrannt,1761-11-28 00:00:00.000,95,1,2006464,EK
1,2,1,,,false,3,9,0,,Parlamentsversammlung,1759-12-08 00:00:00.000,98,4,3011099,tc
1,2,1,,,false,3,9,0,,Pulvermühle explodiert,1758-09-06 00:00:00.000,71,3,2002198,EK
1,2,1,,,false,3,9,0,P,Schaden an Schiffen durch Stürme,1759-11-10 00:00:00.000,90,4,3010782,tc
1,2,1,,,false,3,9,0,P,"Seestrürme im Mittelmeer, dän. und engl. Flotte beschädigt.",1760-01-26 00:00:00.000,8,4,4002136,an
1,2,1,,,false,3,9,0,,Seesturm in England,1760-02-27 00:00:00.000,17,4,4002321,an
1,2,1,,,false,3,9,0,,Starke Regenfalle,1758-08-30 00:00:00.000,69,3,2002046,EK
1,2,1,,,false,3,9,0,,Starker Sturm,1757-04-20 00:00:00.000,32,3,1002486,mf
1,2,1,,,false,3,9,0,,Sturm,1761-01-21 00:00:00.000,6,1,3008269,hjh
1,2,1,,,false,3,9,0,,Sturm,1756-03-20 00:00:00.000,23,5,1000996,MF
1,2,1,,,false,3,9,0,,Sturm,1759-07-25 00:00:00.000,59,9,4001994,jb
1,2,1,,,false,3,9,0,,Sturm,1762-12-01 00:00:00.000,96,2,5001051,mf
1,2,1,,,false,3,9,0,P,Sturm zerstört engl. Flotte,1759-06-06 00:00:00.000,45,4,4001715,jb
1,2,1,,,false,3,9,0,,"Sturm, 07.10.56",1756-11-10 00:00:00.000,90,1,5000109,mf
1,2,1,,,false,3,9,0,,"Sturmmeldung, engl. Flotte beschädigt",1760-03-12 00:00:00.000,21,9,4002419,an
1,2,1,,,false,3,9,0,,Sturmschäden bei engl. Flotte,1760-03-22 00:00:00.000,24,2,4002468,an
1,2,1,,,false,3,9,0,,Sturmwind,1759-04-25 00:00:00.000,33,1,2507739,BH
1,2,1,,,false,3,9,0,,Sturmwind,1756-11-03 00:00:00.000,88,2,4001510,mf
1,2,1,,,false,3,9,0,,Überschwemmung,1756-02-07 00:00:00.000,11,9,1000539,MF
1,2,1,,,false,3,9,0,,Ungewöhnl. Donnerwetter,1757-12-17 00:00:00.000,101,2,1005300,mf
1,2,1,,,false,3,9,0,,Ungewöhnl. Ebbe infolge eines Seebebens,1761-08-19 00:00:00.000,66,2,2004922,EK
1,2,1,,,false,3,9,0,P,Verlust bei der engl. Flotte verursacht durch Sturm,1759-10-27 00:00:00.000,86,5,3010144,tc
1,2,1,,,false,3,9,0,P,Verlust von Schiffen durch Seesturm,1759-02-14 00:00:00.000,13,9,3004826,bh
1,2,1,,,false,3,9,0,,Zusammenbruch des Palastes von Herzog Cumberland,1757-03-19 00:00:00.000,23,1,1002062,mf
1,2,1,I,,false,3,9,0,,Dublin - Tote bei Gebäudeeinsturz,1760-07-09 00:00:00.000,55,9,2008563,ek
1,2,1,I,,false,3,9,0,,Erdbeben mit ungewöhnlichen Luft- und Wassererscheinungen,1756-02-21 00:00:00.000,15,1,1000695,MF
1,2,1,I,,false,3,9,0,,Feurige Kugel,1756-12-08 00:00:00.000,98,2,3003157,tc
1,2,1,I,,false,3,9,0,,Seeunglück,1756-12-04 00:00:00.000,97,3,3003085,TC
1,2,1,S,,false,3,9,0,,Erdbeben,1756-02-04 00:00:00.000,10,1,1000453,MF
1,2,1,S,,false,3,9,0,,Erdbeben,1756-02-07 00:00:00.000,11,1,1000497,MF
1,2,1,S,,false,3,9,0,,Erdbeben,1757-09-14 00:00:00.000,74,5,1004244,mf
1,2,1,S,,false,3,9,0,,Sehr milde Witterung - Rosen und Obstbäume blühen im Dezember,1758-12-09 00:00:00.000,98,3,2004265,EK
1,2,2,,,false,3,9,0,,Brand im Theater,1762-09-22 00:00:00.000,76,4,2005799,mf
1,2,2,,,false,3,9,0,,Erdbeben,1756-02-07 00:00:00.000,11,3,1000507,MF
1,2,2,,,false,3,9,0,,Erdbeben,1756-04-24 00:00:00.000,33,9,3000439,hjh
1,2,2,,,false,3,9,0,,Erdbebenmeldung aus Schweden,1760-02-06 00:00:00.000,11,4,4002188,an
1,2,2,,,false,3,9,0,,Explosion des Göteborger Sprengstoffmagazins,1758-07-08 00:00:00.000,54,3,2000821,ek
1,2,2,,,false,3,9,0,,Fahrwasser in Ostsee offe,1761-04-29 00:00:00.000,34,9,3010387,hjh
1,2,2,,,false,3,9,0,,Feuersbrunst,1756-01-03 00:00:00.000,1,9,1000048,MF
1,2,2,,,false,3,9,0,,Feuersbrunst,1761-01-10 00:00:00.000,3,2,3008136,hjh
1,2,2,,,false,3,9,0,,Feuersbrunst,1761-04-29 00:00:00.000,34,9,3010384,hjh
1,2,2,,,false,3,9,0,,Feuersbrunst bei Stockholm,1759-08-18 00:00:00.000,66,3,2007107,jb
1,2,2,,,false,3,9,0,P,Fregatte gesunken,1756-05-29 00:00:00.000,43,3,3001145,hjh
1,2,2,,,false,3,9,0,,Heftiger Sturm,1757-05-14 00:00:00.000,39,2,1002832,mf
1,2,2,,,false,3,9,0,,Kugelblitz,1756-01-17 00:00:00.000,5,3,1000250,MF
1,2,2,,,false,3,9,0,,Orkan auf Öland Schadensbilanz,1761-12-09 00:00:00.000,98,3,2006550,ek
1,2,2,,,false,3,9,0,,Starker Sturm,1762-07-14 00:00:00.000,56,2,4001177,mf
1,2,2,,,false,3,9,0,,Unbeständiger Winter,1756-02-14 00:00:00.000,13,9,1000630,MF
1,2,2,,,false,3,9,0,,Ungewöhnl. Naturerscheinung,1762-03-24 00:00:00.000,24,9,4000512,mf
1,2,2,,,false,3,9,0,,Ungewöhnliche Himmelserscheinung,1762-05-22 00:00:00.000,41,3,4000846,mf
1,2,2,,,false,3,9,0,,Ungewöhnliche Hitze,1757-08-13 00:00:00.000,65,5,1003894,mf
1,2,2,,,false,3,9,0,,Ungewöhnlicher Hagel,1757-07-09 00:00:00.000,55,4,1003493,mf
1,2,2,,,false,3,9,0,,Wasserflut,1756-01-03 00:00:00.000,1,9,1000047,MF
1,2,2,,,false,3,9,0,,Wintereinbruch,1760-11-26 00:00:00.000,95,5,2508229,JB
1,2,2,,,false,3,9,0,P,Zerstörung swd. Schiffe durch Sturm,1760-11-26 00:00:00.000,95,4,2508223,JB
1,2,2,,,false,3,9,0,P,Zerstörung swd. Schiffe durch Sturm,1760-11-26 00:00:00.000,95,9,2508228,JB
1,2,2,F,,false,3,9,0,,Erdbeben,1756-02-07 00:00:00.000,11,3,1000507,MF
1,2,2,F,,false,3,9,0,,Feuersbrunst,1760-07-16 00:00:00.000,57,9,4002915,jb
1,2,2,F,,false,3,9,0,,Feuersbrunst in Borgo,1760-07-30 00:00:00.000,61,2,4001672,mf
1,2,2,F,,false,3,9,0,,Sonnenkugeln/Kometen in Finnland,1761-09-09 00:00:00.000,72,5,2005207,Ek
1,2,2,F,,false,3,9,0,,Sonnenrauch bei Helsingborg/Helsinki,1761-09-09 00:00:00.000,72,4,2005206,Ek
1,2,2,NW,,false,3,9,0,,Erdbebenmeldung in Norwegen,1760-01-30 00:00:00.000,9,5,4002768,an
1,2,2,P,,false,3,9,0,M,"Explosion des pr. Artillerie-""Laboratoriums"" in Greifswald",1759-05-16 00:00:00.000,39,1,2007929,BH
1,2,2,P,,false,3,9,0,M,Explosion eines Pulverlagers,1759-06-06 00:00:00.000,45,4,4001712,jb
1,2,3,,,false,3,9,0,,Blitzschlag verursacht Explosion von Pulverturm,1759-07-04 00:00:00.000,53,4,2006272,jb
1,2,3,,,false,3,9,0,,Erdbeben,1757-09-14 00:00:00.000,74,5,1004244,mf
1,2,3,,,false,3,9,0,,Erdbeben,1760-01-16 00:00:00.000,5,5,4002069,an
1,2,3,,,false,3,9,0,,Erdbeben,1760-01-23 00:00:00.000,7,4,4002106,an
1,2,3,,,false,3,9,0,,Erdbeben,1760-01-12 00:00:00.000,4,5,5001769,mf
1,2,3,,,false,3,9,0,,Erdbeben in Schleswig,1760-01-12 00:00:00.000,4,4,5001760,mf
1,2,3,,,false,3,9,0,,Erdbeben ins Meer,1756-02-04 00:00:00.000,10,9,1000487,MF
1,2,3,,,false,3,9,0,,Feuersbrunst,1761-05-23 00:00:00.000,41,5,3011464,hjh
1,2,3,,,false,3,9,0,,Feuersbrunst im Schloß Grafenstein,1757-03-02 00:00:00.000,18,4,1001885,mf
1,2,3,,,false,3,9,0,,Feuersbrunst in Kopenhagen,1759-07-04 00:00:00.000,53,5,2006274,jb
1,2,3,,,false,3,9,0,,Gestrandete Wallfische,1757-03-26 00:00:00.000,25,2,1002156,mf
1,2,3,,,false,3,9,0,,Heftige Gewitter,1756-08-14 00:00:00.000,65,5,2000735,ek
1,2,3,,,false,3,9,0,,Kugelblitz ? und Sturm (Beschreibung),1761-01-31 00:00:00.000,9,2,3008539,hjh
1,2,3,,,false,3,9,0,P,"Seestrürme im Mittelmeer, dän. und engl. Flotte beschädigt.",1760-01-26 00:00:00.000,8,4,4002136,an
1,2,3,,,false,3,9,0,,Sturm beschädigt Schiffe,1760-11-15 00:00:00.000,92,3,4002803,an
1,2,3,,,false,3,9,0,,Vermehrung von Schädlingen,1756-08-14 00:00:00.000,65,5,2000734,ek
1,2,3,I,,false,3,9,0,,Erdbeben,1756-02-04 00:00:00.000,10,2,1000466,MF
1,2,3,I,,false,3,9,0,,Vulkanausbruch,1756-09-11 00:00:00.000,73,5,3001403,BH
1,2,3,N,,false,3,9,0,,Brand,1756-09-08 00:00:00.000,72,3,3001368,BH
1,2,3,N,,false,3,9,0,,Brand,1759-08-15 00:00:00.000,65,5,2007079,jb
1,2,3,N,,false,3,9,0,,Erdbeben,1756-01-24 00:00:00.000,7,9,1000358,MF
1,2,3,N,,false,3,9,0,,Erdbeben ins Meer,1756-02-04 00:00:00.000,10,9,1000487,MF
1,2,3,N,,false,3,9,0,,Feuersbrunst in Christiania (Oslo),1761-12-12 00:00:00.000,99,3,2006619,ek
1,2,3,N,,false,3,9,0,,Großbrand,1756-08-25 00:00:00.000,68,3,3000878,bh
1,2,3,N,,false,3,9,0,,Lawine,1756-04-14 00:00:00.000,30,9,3000268,hjh
1,2,3,N,,false,3,9,0,,Schneelawine,1761-05-30 00:00:00.000,43,5,3011575,hjh
1,2,3,N,,false,3,9,0,,Wasserflut,1756-01-03 00:00:00.000,1,9,1000047,MF
1,2,3,N,,false,3,9,0,P,Zerstörung swd. Schiffe durch Sturm,1760-11-26 00:00:00.000,95,4,2508223,JB
1,3,0,,,false,3,9,0,,Überschwemmung,1756-01-14 00:00:00.000,4,2,1000178,MF
1,3,1,,,false,3,9,0,,Dürre,1757-08-06 00:00:00.000,63,1,1003795,mf
1,3,1,,,false,3,9,0,,Einsturz des Palastes in Rom,1762-02-27 00:00:00.000,17,3,4000324,mf
1,3,1,,,false,3,9,0,,Erdbeben,1756-02-28 00:00:00.000,17,2,1000761,MF
1,3,1,,,false,3,9,0,,Erdbeben,1759-07-14 00:00:00.000,56,6,4001896,jb
1,3,1,,,false,3,9,0,,Erdbeben,1756-11-24 00:00:00.000,94,1,5000302,mf
1,3,1,,,false,3,9,0,,Erdbebenmeldung aus I,1760-02-27 00:00:00.000,17,5,4002322,an
1,3,1,,,false,3,9,0,,Erdeben,1762-11-17 00:00:00.000,92,3,5000996,mf
1,3,1,,,false,3,9,0,,Feuer im Kardinalspalast,1759-02-07 00:00:00.000,11,4,3004611,bh
1,3,1,,,false,3,9,0,,Feuersbrunst,1756-10-27 00:00:00.000,86,9,5000066,mf
1,3,1,,,false,3,9,0,,"Sturm bei Ancona, Schäden",1758-11-25 00:00:00.000,94,3,2004012,Ek
1,3,1,,,false,3,9,0,,Sturmflut bei Ancona,1758-12-13 00:00:00.000,99,3,2004327,EK
1,3,1,,,false,3,9,0,,Sturmwind,1757-10-05 00:00:00.000,80,5,1004455,mf
1,3,1,,,false,3,9,0,,Überschwemmung,1757-03-09 00:00:00.000,20,3,1001961,mf
1,3,1,,,false,3,9,0,,Überschwemmung,1756-01-07 00:00:00.000,2,1,1000059,MF
1,3,1,,,false,3,9,0,,Unterirdischer Schall,1762-09-15 00:00:00.000,74,1,1005558,mf
1,3,1,,,false,3,9,0,,Unwetter und Flutkatastrophe,1758-02-15 00:00:00.000,13,5,3003719,hjh
1,3,2,,,false,3,9,0,,Überschwemmung,1756-01-17 00:00:00.000,5,1,1000227,MF
1,3,4,,,false,3,9,0,,Sturm,1758-01-28 00:00:00.000,8,4,3002544,hjh
1,3,5,,,false,3,9,0,,Brandfall,1756-01-24 00:00:00.000,7,3,1000338,MF
1,3,5,,,false,3,9,0,,Erdbeben,1756-01-03 00:00:00.000,1,2,1000011,MF
1,3,5,,,false,3,9,0,,Erdbeben,1757-09-14 00:00:00.000,74,5,1004244,mf
1,3,5,,,false,3,9,0,,Mure im Berggebiet,1762-12-08 00:00:00.000,98,2,5001100,mf
1,3,5,,,false,3,9,0,,Überschwemmung,1756-01-07 00:00:00.000,2,1,1000059,MF
1,3,6,,,false,3,9,0,,Erdbeben,1757-03-16 00:00:00.000,22,2,1002029,mf
1,3,7,,,false,3,9,0,,Erdbeben,1762-01-09 00:00:00.000,3,2,1005536,mf
1,3,8,,,false,3,9,0,,,1757-10-19 00:00:00.000,84,1,1004585,mf
1,3,8,,,false,3,9,0,,Brandfall auf dem St.Markus-Platz,1756-03-03 00:00:00.000,18,1,1000794,MF
1,3,8,,,false,3,9,0,,Erdbeben,1756-04-17 00:00:00.000,31,1,3000276,hjh
1,3,8,,,false,3,9,0,,Gewitter,1756-01-07 00:00:00.000,2,1,1000060,MF
1,3,8,,,false,3,9,0,,Sturm,1756-11-20 00:00:00.000,93,2,5000268,mf
1,3,8,,,false,3,9,0,,Sturm-und Überschwemmungen,1760-02-20 00:00:00.000,15,1,4002265,an
1,3,8,,,false,3,9,0,,Überschwemmung,1757-10-08 00:00:00.000,81,4,1004486,mf
1,3,8,,,false,3,9,0,,Überschwemmung,1757-10-08 00:00:00.000,81,4,1004486,mf
1,3,8,,,false,3,9,0,,Überschwemmung,1757-09-24 00:00:00.000,77,5,1004358,mf
1,3,8,,,false,3,9,0,,Wirbelwind,1756-09-11 00:00:00.000,73,2,3001386,BH
1,3,9,,,false,3,9,0,,Bachbettsveränderung,1762-01-20 00:00:00.000,6,3,4000053,mf
1,3,9,,,false,3,9,0,,Erdbeben,1762-05-01 00:00:00.000,35,4,4000722,mf
1,3,9,,,false,3,9,0,,Feuersbrunst in der herzogl. Galerie in Florenz,1762-09-08 00:00:00.000,72,1,2005694,mf
1,3,9,,,false,3,9,0,,Regenwetter,1757-02-02 00:00:00.000,10,3,1001541,mf
1,3,9,,,false,3,9,0,,Starker Schneefall,1758-02-18 00:00:00.000,14,3,3003778,hjh
1,3,9,,,false,3,9,0,,Überschwemmung in Florenz,1758-12-16 00:00:00.000,100,6,2004399,ek
1,3,9,,,false,3,9,0,,Wirbelwind,1756-09-11 00:00:00.000,73,2,3001385,BH
1,4,5,,,false,3,9,0,,Aetna,1756-04-10 00:00:00.000,29,2,3000168,hjh
1,4,5,,,false,3,9,0,,Ausbruch des Vesuv,1759-12-19 00:00:00.000,101,2,3011207,tc
1,4,5,,,false,3,9,0,,Ausbruch von Aetna,1757-03-05 00:00:00.000,19,2,1001905,mf
1,4,5,,,false,3,9,0,,Ausbruch von Vesuv,1760-01-12 00:00:00.000,4,1,5001745,mf
1,4,5,,,false,3,9,0,,Ausbruch von Vesuv: Schäden,1758-11-15 00:00:00.000,91,4,2003812,ek
1,4,5,,,false,3,9,0,,Blitz entzündet Pulvermagazin,1760-11-19 00:00:00.000,93,9,2508087,JB
1,4,5,,,false,3,9,0,,Blitzeinschlag in Pulvermagazin,1760-10-25 00:00:00.000,86,5,2007688,HJH
1,4,5,,,false,3,9,0,,Engl. Schiffsbesatzung wg. Pestverdacht in Quarantäne,1760-01-19 00:00:00.000,6,2,4002080,an
1,4,5,,,false,3,9,0,,Engl. und flämische Kavallerie durch Lava Vesuv verletzt,1760-02-27 00:00:00.000,17,2,4002306,an
1,4,5,,,false,3,9,0,,Erdbeben,1757-01-05 00:00:00.000,2,2,1001137,MF
1,4,5,,,false,3,9,0,,Erdbeben,1759-09-05 00:00:00.000,71,6,3006847,tc
1,4,5,,,false,3,9,0,,Erdbeben,1756-04-07 00:00:00.000,28,1,3000113,hjh
1,4,5,,,false,3,9,0,,Erdbeben,1757-12-28 00:00:00.000,104,1,1005403,mf
1,4,5,,,false,3,9,0,,Erdbeben,1756-04-10 00:00:00.000,29,2,3000167,hjh
1,4,5,,,false,3,9,0,,Erdbeben,1756-12-18 00:00:00.000,101,2,3006415,tc
1,4,5,,,false,3,9,0,,Erdbeben,1757-09-14 00:00:00.000,74,5,1004244,mf
1,4,5,,,false,3,9,0,,Erdbeben,1756-03-27 00:00:00.000,25,1,1001046,MF
1,4,5,,,false,3,9,0,,Erdbeben,1756-11-24 00:00:00.000,94,1,5000302,mf
1,4,5,,,false,3,9,0,,Erdbeben auf der Insel Ischia,1762-09-15 00:00:00.000,74,1,1005561,mf
1,4,5,,,false,3,9,0,,Erdbeben beim Vesuv,1761-01-21 00:00:00.000,6,4,3008300,hjh
1,4,5,,,false,3,9,0,,Hagel bei Capua,1758-12-02 00:00:00.000,96,3,2004132,ek
1,4,5,,,false,3,9,0,,Handelsschiffe durch Sturm gestrandet,1760-01-30 00:00:00.000,9,1,4002754,an
1,4,5,,,false,3,9,0,,Heftiges Gewitter,1762-04-17 00:00:00.000,31,2,4000622,mf
1,4,5,,,false,3,9,0,,Sturm und Überschwemmung,1758-03-04 00:00:00.000,18,5,3004231,hjh
1,4,5,,,false,3,9,0,,Sturmwind,1757-11-05 00:00:00.000,89,4,1004791,mf
1,4,5,,,false,3,9,0,,Überschwemmung,1758-01-21 00:00:00.000,6,5,3002389,hjh
1,4,5,,,false,3,9,0,,Überschwemmung,1758-01-14 00:00:00.000,4,5,3002230,hjh
1,4,5,,,false,3,9,0,,Vesuv,1756-04-17 00:00:00.000,31,2,3000287,hjh
1,4,5,,,false,3,9,0,,Vesuv,1756-03-31 00:00:00.000,26,1,3000006,hjh
1,4,5,,,false,3,9,0,,Vesuv,1756-04-07 00:00:00.000,28,1,3000114,hjh
1,4,5,,,false,3,9,0,,Vesuv,1756-05-12 00:00:00.000,38,1,3000674,hjh
1,4,5,,,false,3,9,0,,Vesuv,1756-05-01 00:00:00.000,35,1,3000519,hjh
1,4,5,,,false,3,9,0,,Vesuv / Erdbeben,1761-01-28 00:00:00.000,8,2,3008493,hjh
1,4,5,,,false,3,9,0,,Vesuv / Erdbeben,1761-02-11 00:00:00.000,12,2,3008684,hjh
1,4,5,,,false,3,9,0,,Vesuv aktiv,1760-01-19 00:00:00.000,6,1,4002079,an
